turn_id,session_id,start_timestamp,end_timestamp,local_date,local_hour,trigger,latency_seconds,message_count,text_chars,has_text,has_media,uses_reply,uses_mention,inbound_direct,bot_targeted_reply,utility_like,any_followup_2m,explicit_followup_2m,followup_seconds
420,6,1784820780,1784820780,2026-07-23,23,连续对话,4,1,0,False,True,False,False,False,False,False,True,True,10
421,6,1784820809,1784820815,2026-07-23,23,被点名/被回复,3,2,0,False,True,False,False,True,False,False,True,False,4
422,6,1784820944,1784820944,2026-07-23,23,连续对话,4,1,0,False,True,False,False,False,False,False,False,False,
423,6,1784821088,1784821088,2026-07-23,23,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,2
424,6,1784821108,1784821108,2026-07-23,23,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,96
425,6,1784821213,1784821213,2026-07-23,23,连续对话,9,1,0,False,True,False,False,False,False,False,True,False,50
426,6,1784821450,1784821450,2026-07-23,23,环境话题加入,4,1,0,False,True,False,False,False,False,False,True,False,31
427,6,1784821755,1784821755,2026-07-23,23,被点名/被回复,1,1,14,True,False,False,False,True,False,False,True,False,4
428,6,1784821792,1784821792,2026-07-23,23,连续对话,1,1,11,True,False,False,False,False,False,False,True,False,1
429,6,1784821806,1784821806,2026-07-23,23,自主定向回复,2,2,40,True,False,True,False,False,True,False,True,False,1
430,6,1784821934,1784821934,2026-07-23,23,连续对话,1,1,2,True,False,False,False,False,False,False,True,False,6
431,6,1784822104,1784822105,2026-07-23,23,连续对话,5,2,0,False,True,False,False,False,False,False,True,False,4
432,6,1784822134,1784822134,2026-07-23,23,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,4
433,6,1784822144,1784822144,2026-07-23,23,连续对话,1,1,4,True,True,False,True,False,False,False,True,True,12
434,6,1784822212,1784822219,2026-07-23,23,被点名/被回复,8,2,4,True,True,False,True,True,False,False,True,False,4
435,6,1784822232,1784822242,2026-07-23,23,连续对话,9,2,6,True,True,False,True,False,False,False,True,False,1
436,6,1784822259,1784822259,2026-07-23,23,连续对话,13,2,17,True,True,False,False,False,False,False,True,False,2
437,6,1784822262,1784822262,2026-07-23,23,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,2
438,6,1784822266,1784822266,2026-07-23,23,连续对话,2,1,4,True,True,False,True,False,False,False,True,False,9
439,6,1784822276,1784822289,2026-07-23,23,连续对话,1,3,10,True,True,False,True,False,False,False,True,False,6
440,6,1784822299,1784822299,2026-07-23,23,连续对话,2,1,8,True,True,False,True,False,False,False,True,False,3
441,6,1784822305,1784822316,2026-07-23,23,连续对话,1,2,0,False,True,False,False,False,False,False,True,False,10
442,6,1784822412,1784822412,2026-07-24,0,连续对话,15,1,0,False,True,False,False,False,False,False,True,False,4
443,6,1784822422,1784822422,2026-07-24,0,连续对话,2,1,8,True,True,False,True,False,False,False,True,False,49
444,6,1784822565,1784822576,2026-07-24,0,连续对话,10,2,8,True,True,False,True,False,False,False,True,False,11
445,6,1784822835,1784822837,2026-07-24,0,环境话题加入,0,2,0,False,True,False,False,False,False,False,True,False,2
446,6,1784823906,1784823906,2026-07-24,0,环境话题加入,2,1,6,True,False,False,False,False,False,False,True,False,2
447,6,1784823914,1784823914,2026-07-24,0,连续对话,1,1,6,True,False,False,False,False,False,False,True,False,4
448,6,1784823968,1784823970,2026-07-24,0,连续对话,4,3,0,False,True,False,False,False,False,False,True,False,4
449,6,1784823980,1784823980,2026-07-24,0,连续对话,6,2,0,False,True,False,False,False,False,False,True,False,6
450,7,1784825574,1784825574,2026-07-24,0,环境话题加入,4,1,0,False,True,False,False,False,False,False,True,False,1
451,7,1784825577,1784825577,2026-07-24,0,连续对话,0,1,0,False,True,False,False,False,False,False,True,False,24
452,7,1784825642,1784825642,2026-07-24,0,连续对话,2,1,6,True,False,False,False,False,False,False,True,False,3
453,7,1784826415,1784826415,2026-07-24,1,被点名/被回复,2,1,14,True,False,False,False,True,False,False,False,False,
454,7,1784827166,1784827167,2026-07-24,1,自主定向回复,1,2,40,True,False,True,False,False,True,False,True,False,4
455,7,1784827173,1784827173,2026-07-24,1,自主定向回复,2,1,8,True,False,True,False,False,True,False,True,False,9
456,7,1784827184,1784827184,2026-07-24,1,连续对话,2,1,11,True,False,False,False,False,False,False,True,False,51
457,7,1784827541,1784827541,2026-07-24,1,环境话题加入,4,1,0,False,True,False,False,False,False,False,True,False,48
458,7,1784827589,1784827589,2026-07-24,1,连续对话,0,1,144,True,True,False,False,False,False,False,True,False,5
459,7,1784827598,1784827598,2026-07-24,1,连续对话,2,1,14,True,False,False,False,False,False,False,True,False,26
460,7,1784827634,1784827634,2026-07-24,1,连续对话,10,1,0,False,True,False,False,False,False,False,True,False,117
461,7,1784828278,1784828278,2026-07-24,1,环境话题加入,63,1,3,True,False,False,True,False,False,False,True,False,2
462,7,1784828488,1784828488,2026-07-24,1,环境话题加入,3,1,0,False,True,False,False,False,False,False,True,False,13
463,7,1784828512,1784828517,2026-07-24,1,连续对话,6,2,0,False,True,False,False,False,False,False,True,False,3
464,7,1784828562,1784828562,2026-07-24,1,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,2
465,7,1784828576,1784828576,2026-07-24,1,连续对话,3,1,25,True,True,False,False,False,False,False,True,False,41
466,7,1784828694,1784828694,2026-07-24,1,连续对话,8,1,0,False,True,False,False,False,False,False,True,False,19
467,7,1784829762,1784829762,2026-07-24,2,环境话题加入,7,1,0,False,True,False,False,False,False,False,False,False,
468,7,1784829908,1784829908,2026-07-24,2,连续对话,6,1,0,False,True,False,False,False,False,False,True,False,8
469,7,1784829921,1784829928,2026-07-24,2,连续对话,3,2,0,False,True,False,False,False,False,False,True,False,58
470,7,1784830231,1784830231,2026-07-24,2,环境话题加入,2,1,6,True,False,False,False,False,False,False,True,False,5
471,7,1784830238,1784830238,2026-07-24,2,连续对话,2,1,6,True,False,False,False,False,False,False,True,False,39
472,7,1784830279,1784830279,2026-07-24,2,连续对话,2,1,6,True,False,False,False,False,False,False,True,True,5
473,7,1784830285,1784830285,2026-07-24,2,被点名/被回复,1,1,15,True,False,False,False,True,False,False,True,False,8
474,7,1784830294,1784830294,2026-07-24,2,连续对话,1,2,6,True,True,False,False,False,False,False,True,False,29
475,7,1784830505,1784830505,2026-07-24,2,环境话题加入,6,1,0,False,True,False,False,False,False,False,True,False,9
476,7,1784830750,1784830750,2026-07-24,2,被点名/被回复,0,1,15,True,False,False,False,True,False,False,True,False,0
477,7,1784830756,1784830756,2026-07-24,2,连续对话,6,1,6,True,False,False,False,False,False,False,True,False,15
478,7,1784830837,1784830837,2026-07-24,2,连续对话,4,1,6,True,False,False,False,False,False,False,True,False,2
479,7,1784830840,1784830840,2026-07-24,2,连续对话,1,1,6,True,False,False,False,False,False,False,True,False,73
480,7,1784831023,1784831023,2026-07-24,2,环境话题加入,4,1,0,False,True,False,False,False,False,False,True,False,14
481,7,1784831392,1784831392,2026-07-24,2,环境话题加入,5,1,0,False,True,False,False,False,False,False,True,False,22
482,7,1784831900,1784831905,2026-07-24,2,环境话题加入,1,2,0,False,True,False,False,False,False,False,True,False,36
483,7,1784832261,1784832262,2026-07-24,2,环境话题加入,4,2,32,True,True,False,False,False,False,False,True,False,1
484,7,1784832335,1784832335,2026-07-24,2,连续对话,0,1,18,True,False,False,True,False,False,False,True,False,17
485,8,1784833070,1784833070,2026-07-24,2,环境话题加入,4,1,0,False,True,False,False,False,False,False,True,False,105
486,8,1784833175,1784833175,2026-07-24,2,连续对话,0,1,18,True,False,False,True,False,False,False,True,False,12
487,8,1784833217,1784833217,2026-07-24,3,连续对话,18,1,10,True,True,False,False,False,False,False,True,False,6
488,10,1784834963,1784834964,2026-07-24,3,环境话题加入,8,2,26,True,True,False,False,False,False,False,True,False,3
489,10,1784834970,1784834970,2026-07-24,3,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,107
490,10,1784835515,1784835515,2026-07-24,3,环境话题加入,4,1,0,False,True,False,False,False,False,False,True,False,0
491,10,1784835527,1784835527,2026-07-24,3,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,78
492,12,1784837428,1784837431,2026-07-24,4,环境话题加入,6,2,0,False,True,False,False,False,False,False,True,False,1
493,12,1784837850,1784837872,2026-07-24,4,环境话题加入,9,2,0,False,True,False,False,False,False,False,True,False,89
494,12,1784838533,1784838533,2026-07-24,4,被点名/被回复,3,1,13,True,False,True,False,True,True,True,True,False,94
495,12,1784838633,1784838636,2026-07-24,4,连续对话,6,2,0,False,True,False,False,False,False,False,True,False,66
496,12,1784838730,1784838730,2026-07-24,4,自主定向回复,28,1,322,True,False,True,False,False,True,False,True,False,31
497,12,1784838826,1784838826,2026-07-24,4,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,8
498,12,1784838843,1784838843,2026-07-24,4,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,0
499,12,1784838845,1784838845,2026-07-24,4,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,24
500,12,1784838887,1784838888,2026-07-24,4,连续对话,2,2,0,False,True,False,False,False,False,False,True,False,111
501,12,1784839155,1784839161,2026-07-24,4,环境话题加入,4,2,0,False,True,False,False,False,False,False,True,False,94
502,12,1784839261,1784839267,2026-07-24,4,连续对话,6,2,0,False,True,False,False,False,False,False,True,False,13
503,15,1784845432,1784845432,2026-07-24,6,环境话题加入,3,1,0,False,True,False,False,False,False,False,True,False,4
504,18,1784849519,1784849531,2026-07-24,7,被点名/被回复,2,2,48,True,False,False,False,True,False,False,False,False,
505,19,1784851278,1784851278,2026-07-24,8,环境话题加入,55,1,0,False,True,False,False,False,False,False,True,False,9
506,19,1784851485,1784851485,2026-07-24,8,环境话题加入,3,1,0,False,True,False,False,False,False,False,True,False,26
507,19,1784851516,1784851516,2026-07-24,8,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,40
508,19,1784851574,1784851579,2026-07-24,8,连续对话,0,2,106,True,True,False,False,False,False,False,False,False,
509,20,1784851934,1784851948,2026-07-24,8,主动开场,,3,33,True,True,False,False,False,False,True,True,False,12
510,20,1784851968,1784852063,2026-07-24,8,连续对话,5,3,7,True,True,False,False,False,False,False,True,False,17
511,20,1784852097,1784852097,2026-07-24,8,连续对话,1,1,8,True,False,False,False,False,False,False,True,False,31
512,20,1784852842,1784852844,2026-07-24,8,延迟上下文,254,2,0,False,True,False,False,False,False,False,True,True,12
513,20,1784852880,1784852880,2026-07-24,8,被点名/被回复,3,1,60,True,False,False,False,True,False,False,True,True,9
514,20,1784852901,1784852901,2026-07-24,8,被点名/被回复,12,1,17,True,False,True,False,True,True,False,False,False,
515,20,1784853034,1784853034,2026-07-24,8,延迟上下文,145,1,0,False,True,False,False,False,False,False,True,False,1
516,20,1784853184,1784853185,2026-07-24,8,连续对话,14,2,32,True,True,False,False,False,False,False,True,False,18
517,20,1784853218,1784853218,2026-07-24,8,连续对话,1,1,59,True,False,False,False,False,False,False,True,False,12
518,20,1784853521,1784853523,2026-07-24,8,环境话题加入,5,2,32,True,True,False,False,False,False,False,True,True,45
519,20,1784853739,1784853739,2026-07-24,8,被点名/被回复,4,1,0,False,True,False,False,True,False,False,True,False,18
520,20,1784853832,1784853836,2026-07-24,8,连续对话,17,2,28,True,True,False,False,False,False,False,True,True,44
521,20,1784853898,1784853898,2026-07-24,8,被点名/被回复,18,1,41,True,False,True,False,True,True,False,True,False,26
522,20,1784853936,1784853936,2026-07-24,8,自主定向回复,2,1,22,True,False,True,False,False,True,False,True,False,1
523,20,1784853950,1784853950,2026-07-24,8,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,9
524,20,1784853974,1784854027,2026-07-24,8,自主定向回复,10,3,60,True,True,True,False,False,True,True,True,False,7
525,20,1784854063,1784854075,2026-07-24,8,连续对话,9,2,8,True,True,False,True,False,False,False,True,True,6
526,20,1784854111,1784854118,2026-07-24,8,被点名/被回复,5,2,24,True,True,True,False,True,True,False,True,False,0
527,20,1784854129,1784854129,2026-07-24,8,连续对话,0,1,8,True,True,False,True,False,False,False,True,False,14
528,20,1784854183,1784854185,2026-07-24,8,自主定向回复,20,2,39,True,True,True,False,False,True,False,True,False,15
529,20,1784854552,1784854552,2026-07-24,8,环境话题加入,7,1,23,True,True,False,False,False,False,False,True,False,34
530,20,1784855058,1784855061,2026-07-24,9,环境话题加入,2,2,0,False,True,False,False,False,False,False,True,False,49
531,20,1784855264,1784855264,2026-07-24,9,环境话题加入,4,1,0,False,True,False,False,False,False,False,True,False,2
532,20,1784855274,1784855274,2026-07-24,9,连续对话,8,1,0,False,True,False,False,False,False,False,True,False,87
533,20,1784855674,1784855674,2026-07-24,9,自主定向回复,4,1,44,True,False,True,False,False,True,False,True,False,13
534,20,1784856279,1784856279,2026-07-24,9,被点名/被回复,15,1,51,True,False,False,False,True,False,False,True,True,9
535,20,1784856300,1784856304,2026-07-24,9,被点名/被回复,12,2,19,True,True,True,False,True,True,False,True,True,24
536,20,1784856346,1784856346,2026-07-24,9,被点名/被回复,18,1,83,True,True,False,False,True,False,True,True,False,73
537,20,1784856511,1784856511,2026-07-24,9,连续对话,2,1,9,True,False,False,False,False,False,False,True,False,6
538,20,1784856584,1784856591,2026-07-24,9,连续对话,7,2,0,False,True,False,False,False,False,False,False,False,
539,20,1784856926,1784856960,2026-07-24,9,被点名/被回复,13,2,83,True,False,True,False,True,True,True,True,True,11
540,20,1784856973,1784856973,2026-07-24,9,被点名/被回复,2,1,8,True,True,False,False,True,False,False,True,False,3
541,20,1784856984,1784856984,2026-07-24,9,连续对话,8,1,15,True,True,False,True,False,False,False,True,True,27
542,20,1784857023,1784857025,2026-07-24,9,被点名/被回复,5,2,23,True,True,True,False,True,True,False,True,True,19
543,20,1784857094,1784857096,2026-07-24,9,被点名/被回复,2,2,78,True,True,True,False,True,True,False,True,False,33
544,20,1784857245,1784857249,2026-07-24,9,连续对话,4,2,0,False,True,False,False,False,False,False,True,True,53
545,20,1784857316,1784857316,2026-07-24,9,被点名/被回复,6,1,22,True,True,True,False,True,True,False,True,False,27
546,20,1784857441,1784857441,2026-07-24,9,自主定向回复,3,1,114,True,True,True,False,False,True,False,True,True,1
547,20,1784857528,1784857532,2026-07-24,9,被点名/被回复,21,3,111,True,True,True,False,True,True,True,True,False,16
548,20,1784857585,1784857585,2026-07-24,9,自主定向回复,17,1,36,True,False,True,False,False,True,False,True,True,11
549,20,1784857644,1784857647,2026-07-24,9,被点名/被回复,12,2,40,True,True,True,False,True,True,False,True,True,26
550,20,1784857686,1784857686,2026-07-24,9,被点名/被回复,8,1,22,True,True,True,False,True,True,False,True,True,10
551,20,1784857751,1784857753,2026-07-24,9,被点名/被回复,23,2,76,True,True,True,False,True,True,False,True,False,7
552,20,1784857790,1784857791,2026-07-24,9,自主定向回复,12,2,26,True,False,True,False,False,True,False,True,False,23
553,20,1784857831,1784857833,2026-07-24,9,自主定向回复,4,2,16,True,True,True,False,False,True,False,True,True,53
554,20,1784857949,1784857949,2026-07-24,9,被点名/被回复,8,1,28,True,False,True,False,True,True,False,True,False,48
555,20,1784858017,1784858017,2026-07-24,9,自主定向回复,20,1,27,True,False,True,False,False,True,False,True,False,107
556,20,1784858156,1784858156,2026-07-24,9,自主定向回复,15,1,27,True,True,True,False,False,True,False,True,False,83
557,20,1784858245,1784858248,2026-07-24,9,连续对话,6,2,0,False,True,False,False,False,False,False,True,False,61
558,20,1784858489,1784858489,2026-07-24,10,被点名/被回复,20,1,26,True,True,True,False,True,True,False,True,True,70
559,20,1784858573,1784858575,2026-07-24,10,被点名/被回复,14,2,34,True,True,True,False,True,True,False,True,False,54
560,20,1784858644,1784858644,2026-07-24,10,连续对话,15,1,29,True,False,False,False,False,False,False,True,True,108
561,20,1784858769,1784858769,2026-07-24,10,被点名/被回复,17,1,120,True,True,True,False,True,True,True,True,False,29
562,20,1784858891,1784858893,2026-07-24,10,自主定向回复,12,2,22,True,True,True,False,False,True,False,True,True,48
563,20,1784858975,1784858977,2026-07-24,10,被点名/被回复,3,2,21,True,True,True,False,True,True,False,True,False,16
564,20,1784859532,1784859532,2026-07-24,10,环境话题加入,15,1,61,True,False,False,False,False,False,True,True,False,79
565,20,1784860201,1784860201,2026-07-24,10,环境话题加入,0,1,0,False,True,False,False,False,False,False,True,False,6
566,20,1784860430,1784860430,2026-07-24,10,环境话题加入,3,1,0,False,True,False,False,False,False,False,True,False,6
567,20,1784860550,1784860550,2026-07-24,10,连续对话,3,1,0,False,True,False,False,False,False,False,False,False,
568,21,1784860953,1784860953,2026-07-24,10,环境话题加入,13,1,31,True,True,False,False,False,False,False,True,False,14
569,21,1784860980,1784860980,2026-07-24,10,连续对话,13,1,27,True,False,False,False,False,False,False,True,True,18
570,21,1784861009,1784861009,2026-07-24,10,被点名/被回复,11,1,16,True,True,False,False,True,False,False,True,True,3
571,21,1784861023,1784861023,2026-07-24,10,被点名/被回复,11,1,24,True,False,True,False,True,True,True,True,False,9
572,21,1784861094,1784861096,2026-07-24,10,自主定向回复,14,2,88,True,False,True,False,False,True,False,True,True,28
573,21,1784861133,1784861133,2026-07-24,10,被点名/被回复,5,1,28,True,False,True,False,True,True,False,True,True,22
574,21,1784861173,1784861173,2026-07-24,10,被点名/被回复,18,1,34,True,False,True,False,True,True,False,True,False,6
575,21,1784861184,1784861186,2026-07-24,10,连续对话,5,2,34,True,True,False,False,False,False,True,True,True,5
576,21,1784861204,1784861206,2026-07-24,10,被点名/被回复,13,2,24,True,True,False,False,True,False,False,True,False,33
577,21,1784861271,1784861271,2026-07-24,10,连续对话,32,1,11,True,True,False,False,False,False,True,True,False,15
578,21,1784861292,1784861292,2026-07-24,10,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,9
579,21,1784861336,1784861336,2026-07-24,10,连续对话,6,1,0,False,True,False,False,False,False,False,True,False,7
580,21,1784861370,1784861370,2026-07-24,10,连续对话,2,1,23,True,True,False,False,False,False,False,True,False,6
581,21,1784861391,1784861391,2026-07-24,10,连续对话,2,1,57,True,False,False,False,False,False,False,True,False,6
582,21,1784861470,1784861470,2026-07-24,10,连续对话,1,1,95,True,False,False,False,False,False,False,True,True,13
583,21,1784861505,1784861505,2026-07-24,10,被点名/被回复,4,1,94,True,False,True,False,True,True,False,True,False,1
584,21,1784861507,1784861507,2026-07-24,10,连续对话,0,1,0,False,True,False,False,False,False,False,True,False,1
585,21,1784861762,1784861762,2026-07-24,10,自主定向回复,13,1,99,True,False,True,False,False,True,False,True,True,11
586,21,1784861806,1784861816,2026-07-24,10,被点名/被回复,13,2,20,True,True,False,False,True,False,False,True,False,9
587,21,1784861895,1784861901,2026-07-24,10,自主定向回复,19,3,52,True,True,True,False,False,True,False,True,False,25
588,21,1784861938,1784861938,2026-07-24,10,连续对话,6,1,30,True,True,False,False,False,False,False,True,True,12
589,21,1784861963,1784861963,2026-07-24,10,被点名/被回复,2,1,21,True,True,True,False,True,True,False,True,True,25
590,21,1784862053,1784862053,2026-07-24,11,被点名/被回复,4,1,31,True,False,True,False,True,True,False,True,False,9
591,21,1784862251,1784862254,2026-07-24,11,环境话题加入,1,3,56,True,True,False,False,False,False,False,True,False,0
592,21,1784862610,1784862610,2026-07-24,11,环境话题加入,13,1,28,True,True,False,False,False,False,False,True,False,8
593,21,1784862629,1784862629,2026-07-24,11,连续对话,4,1,20,True,True,False,False,False,False,False,True,False,5
594,21,1784862667,1784862669,2026-07-24,11,连续对话,3,2,41,True,True,False,False,False,False,False,True,True,20
595,21,1784862702,1784862702,2026-07-24,11,被点名/被回复,13,1,15,True,True,True,False,True,True,False,True,False,9
596,21,1784862727,1784862729,2026-07-24,11,自主定向回复,14,2,35,True,True,True,False,False,True,False,True,True,12
597,21,1784862827,1784862827,2026-07-24,11,被点名/被回复,7,1,20,True,False,True,False,True,True,False,True,False,1
598,21,1784862828,1784862828,2026-07-24,11,连续对话,0,1,0,False,True,False,False,False,False,False,True,False,3
599,21,1784863374,1784863374,2026-07-24,11,环境话题加入,15,1,25,True,False,False,False,False,False,False,True,False,1
600,21,1784863485,1784863485,2026-07-24,11,连续对话,2,1,9,True,False,False,False,False,False,False,True,False,6
601,21,1784863655,1784863655,2026-07-24,11,自主定向回复,17,1,43,True,True,True,False,False,True,False,True,True,19
602,21,1784863722,1784863722,2026-07-24,11,被点名/被回复,14,1,32,True,True,True,False,True,True,False,True,False,17
603,21,1784863892,1784863892,2026-07-24,11,自主定向回复,6,1,38,True,True,True,False,False,True,False,True,False,23
604,21,1784863926,1784863926,2026-07-24,11,自主定向回复,11,1,27,True,True,True,False,False,True,False,True,False,30
605,21,1784863966,1784863966,2026-07-24,11,自主定向回复,10,1,21,True,True,True,False,False,True,False,True,False,25
606,21,1784864035,1784864037,2026-07-24,11,自主定向回复,5,2,32,True,True,True,False,False,True,False,True,True,37
607,21,1784864076,1784864076,2026-07-24,11,被点名/被回复,2,1,7,True,False,True,False,True,True,False,True,False,15
608,21,1784864175,1784864177,2026-07-24,11,连续对话,1,2,0,False,True,False,False,False,False,False,True,False,50
609,21,1784864619,1784864621,2026-07-24,11,环境话题加入,6,2,0,False,True,False,False,False,False,False,True,False,18
610,21,1784864644,1784864646,2026-07-24,11,连续对话,5,2,0,False,True,False,False,False,False,False,True,False,16
611,21,1784864668,1784864668,2026-07-24,11,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,2
612,21,1784864697,1784864697,2026-07-24,11,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,3
613,21,1784864705,1784864705,2026-07-24,11,连续对话,5,1,0,False,True,False,False,False,False,False,True,True,6
614,21,1784864904,1784864908,2026-07-24,11,被点名/被回复,7,2,0,False,True,False,False,True,False,False,True,False,29
615,21,1784865105,1784865106,2026-07-24,11,环境话题加入,1,2,0,False,True,False,False,False,False,False,True,False,3
616,21,1784865517,1784865517,2026-07-24,11,环境话题加入,2,1,0,False,True,False,False,False,False,False,True,False,5
617,21,1784866523,1784866523,2026-07-24,12,环境话题加入,2,1,10,True,True,False,False,False,False,False,True,False,19
618,21,1784866577,1784866577,2026-07-24,12,连续对话,7,1,26,True,True,False,False,False,False,False,True,False,8
619,21,1784866590,1784866594,2026-07-24,12,连续对话,5,2,0,False,True,False,False,False,False,False,True,False,63
620,21,1784866659,1784866659,2026-07-24,12,连续对话,2,1,10,True,True,False,False,False,False,False,True,False,22
621,21,1784866681,1784866681,2026-07-24,12,连续对话,0,1,48,True,False,False,True,False,False,False,True,False,8
622,21,1784866691,1784866691,2026-07-24,12,连续对话,2,1,43,True,False,False,False,False,False,False,True,False,14
623,21,1784866706,1784866706,2026-07-24,12,连续对话,1,1,24,True,False,False,False,False,False,False,False,False,
624,21,1784866988,1784866988,2026-07-24,12,环境话题加入,14,1,10,True,True,False,False,False,False,False,True,False,25
625,21,1784867017,1784867017,2026-07-24,12,连续对话,4,1,10,True,True,False,False,False,False,False,True,False,40
626,21,1784867064,1784867067,2026-07-24,12,连续对话,4,2,0,False,True,False,False,False,False,False,True,False,65
627,21,1784867170,1784867170,2026-07-24,12,连续对话,0,1,14,True,False,False,True,False,False,False,True,False,13
628,21,1784867187,1784867187,2026-07-24,12,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,12
629,21,1784867199,1784867199,2026-07-24,12,连续对话,0,1,45,True,False,False,False,False,False,False,True,False,11
630,21,1784867215,1784867215,2026-07-24,12,连续对话,0,1,24,True,False,False,True,False,False,False,True,False,7
631,21,1784867226,1784867226,2026-07-24,12,连续对话,1,1,24,True,False,False,True,False,False,False,True,False,10
632,21,1784867236,1784867236,2026-07-24,12,连续对话,0,1,48,True,False,False,True,False,False,False,True,False,5
633,21,1784867248,1784867248,2026-07-24,12,连续对话,7,1,0,False,True,False,False,False,False,False,True,False,2
634,21,1784867258,1784867258,2026-07-24,12,连续对话,1,1,24,True,False,False,False,False,False,False,True,False,12
635,21,1784867278,1784867280,2026-07-24,12,连续对话,0,2,0,False,True,False,False,False,False,False,True,False,0
636,21,1784867597,1784867597,2026-07-24,12,环境话题加入,1,1,42,True,True,False,False,False,False,False,True,False,0
637,21,1784867667,1784867669,2026-07-24,12,连续对话,13,2,33,True,True,False,False,False,False,False,True,False,0
638,21,1784868010,1784868010,2026-07-24,12,自主定向回复,16,1,21,True,False,True,False,False,True,False,True,False,2
639,21,1784868472,1784868472,2026-07-24,12,环境话题加入,5,1,0,False,True,False,False,False,False,False,True,False,3
640,21,1784868479,1784868479,2026-07-24,12,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,24
641,21,1784868981,1784868981,2026-07-24,12,环境话题加入,1,1,33,True,False,False,False,False,False,False,True,False,1
642,21,1784869050,1784869050,2026-07-24,12,连续对话,1,1,60,True,False,False,False,False,False,False,True,False,3
643,21,1784869440,1784869440,2026-07-24,13,环境话题加入,2,1,6,True,False,False,False,False,False,False,True,False,22
644,21,1784869542,1784869542,2026-07-24,13,连续对话,0,1,6,True,False,False,False,False,False,False,True,False,21
645,21,1784869586,1784869586,2026-07-24,13,连续对话,2,1,6,True,False,False,False,False,False,False,True,False,0
646,21,1784869593,1784869593,2026-07-24,13,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,1
647,21,1784869596,1784869596,2026-07-24,13,连续对话,2,2,6,True,True,False,False,False,False,False,True,False,76
648,21,1784870448,1784870449,2026-07-24,13,自主定向回复,1,2,69,True,False,True,False,False,True,False,True,False,17
649,21,1784870505,1784870505,2026-07-24,13,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,19
650,21,1784870758,1784870758,2026-07-24,13,自主定向回复,36,1,119,True,True,True,False,False,True,False,True,False,64
651,21,1784870907,1784870907,2026-07-24,13,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,82
652,21,1784871002,1784871002,2026-07-24,13,连续对话,13,1,31,True,True,False,False,False,False,False,False,False,
653,21,1784871301,1784871301,2026-07-24,13,被点名/被回复,14,1,23,True,True,True,False,True,True,False,True,False,12
654,21,1784871472,1784871472,2026-07-24,13,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,26
655,21,1784871501,1784871501,2026-07-24,13,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,14
656,21,1784871531,1784871536,2026-07-24,13,自主定向回复,8,2,23,True,True,True,False,False,True,False,True,False,37
657,21,1784871588,1784871599,2026-07-24,13,自主定向回复,15,5,84,True,True,True,False,False,True,True,True,True,38
658,21,1784871651,1784871653,2026-07-24,13,被点名/被回复,14,2,29,True,True,True,False,True,True,False,True,True,23
659,21,1784871690,1784871692,2026-07-24,13,被点名/被回复,14,2,38,True,True,True,False,True,True,False,True,False,19
660,21,1784871733,1784871733,2026-07-24,13,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,9
661,21,1784871761,1784871763,2026-07-24,13,自主定向回复,13,2,40,True,True,True,False,False,True,False,True,False,18
662,21,1784871845,1784871845,2026-07-24,13,自主定向回复,14,1,49,True,True,True,False,False,True,False,True,False,6
663,21,1784871854,1784871854,2026-07-24,13,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,0
664,21,1784871859,1784871882,2026-07-24,13,连续对话,5,2,8,True,True,False,False,False,False,False,True,True,10
665,21,1784871907,1784871907,2026-07-24,13,被点名/被回复,8,1,41,True,False,True,False,True,True,False,True,True,9
666,21,1784872114,1784872117,2026-07-24,13,被点名/被回复,5,2,0,False,True,False,False,True,False,False,True,False,15
667,21,1784872219,1784872220,2026-07-24,13,自主定向回复,87,2,66,True,False,True,False,False,True,False,True,False,27
668,21,1784872276,1784872278,2026-07-24,13,连续对话,5,2,0,False,True,False,False,False,False,False,True,True,2
669,21,1784872281,1784872284,2026-07-24,13,被点名/被回复,1,3,103,True,True,True,False,True,True,False,True,True,9
670,21,1784872347,1784872347,2026-07-24,13,被点名/被回复,3,1,0,False,True,False,False,True,False,False,True,True,92
